"No.","Time","Source","Destination","Protocol","Length","Info"
"155","2.246214451","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=185345 Win=264192 Len=0 TSval=2997799801 TSecr=575210566"
"156","2.269396748","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=231681 Ack=1 Win=42496 Len=2896 TSval=575211013 TSecr=2997799716"
"157","2.269532672","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=188241 Win=269824 Len=0 TSval=2997799825 TSecr=575210586"
"158","2.281274953","10.0.0.3","10.0.0.2","TCP","1514","44120  >  34568 [ACK] Seq=234577 Ack=1 Win=42496 Len=1448 TSval=575211034 TSecr=2997799740"
"159","2.293935986","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=191137 Win=275968 Len=0 TSval=2997799849 TSecr=575210612"
"160","2.305712930","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=236025 Ack=1 Win=42496 Len=2896 TSval=575211050 TSecr=2997799752"
"161","2.318003249","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=194033 Win=276992 Len=0 TSval=2997799873 TSecr=575210647"
"162","2.330044259","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=238921 Ack=1 Win=42496 Len=2896 TSval=575211072 TSecr=2997799777"
"163","2.342225032","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=196929 Win=276992 Len=0 TSval=2997799897 TSecr=575210671"
"164","2.353949673","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=241817 Ack=1 Win=42496 Len=2896 TSval=575211096 TSecr=2997799801"
"165","2.367486590","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=199825 Win=276992 Len=0 TSval=2997799922 TSecr=575210685"
"166","2.378183319","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=244713 Ack=1 Win=42496 Len=2896 TSval=575211119 TSecr=2997799825"
"167","2.402468381","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=247609 Ack=1 Win=42496 Len=2896 TSval=575211143 TSecr=2997799849"
"168","2.414663431","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=202721 Win=276992 Len=0 TSval=2997799970 TSecr=575210707"
"169","2.427267979","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=250505 Ack=1 Win=42496 Len=2896 TSval=575211168 TSecr=2997799873"
"170","2.440584763","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=205617 Win=276992 Len=0 TSval=2997799995 TSecr=575210732"
"171","2.451354944","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=253401 Ack=1 Win=42496 Len=2896 TSval=575211192 TSecr=2997799897"
"172","2.465123729","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=208513 Win=276992 Len=0 TSval=2997800019 TSecr=575210756"
"173","2.475411583","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=256297 Ack=1 Win=42496 Len=2896 TSval=575211217 TSecr=2997799922"
"174","2.499287452","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=259193 Ack=1 Win=42496 Len=2896 TSval=575211264 TSecr=2997799970"
"175","2.513105290","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=211409 Win=276992 Len=0 TSval=2997800068 TSecr=575210781"
"176","2.523548095","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=262089 Ack=1 Win=42496 Len=2896 TSval=575211290 TSecr=2997799995"
"177","2.536198347","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=214305 Win=276992 Len=0 TSval=2997800091 TSecr=575210804"
"178","2.553895791","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=264985 Ack=1 Win=42496 Len=2896 TSval=575211315 TSecr=2997800019"
"179","2.561441355","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=215753 Win=278016 Len=0 TSval=2997800116 TSecr=575210804"
"180","2.585316614","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=220097 Win=278016 Len=0 TSval=2997800140 TSecr=575210829"
"181","2.587833763","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=267881 Ack=1 Win=42496 Len=2896 TSval=575211363 TSecr=2997800068"
"182","2.611740993","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=270777 Ack=1 Win=42496 Len=2896 TSval=575211386 TSecr=2997800091"
"183","2.611738849","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=222993 Win=278016 Len=0 TSval=2997800164 TSecr=575210891"
"184","2.636211640","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=273673 Ack=1 Win=42496 Len=2896 TSval=575211386 TSecr=2997800091"
"185","2.648519167","10.0.0.3","10.0.0.2","TCP","1514","44120  >  34568 [ACK] Seq=276569 Ack=1 Win=42496 Len=1448 TSval=575211411 TSecr=2997800116"
"186","2.657917387","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=225889 Win=278016 Len=0 TSval=2997800213 TSecr=575210913"
"187","2.672231352","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=278017 Ack=1 Win=42496 Len=2896 TSval=575211435 TSecr=2997800140"
"188","2.681505980","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=228785 Win=278016 Len=0 TSval=2997800237 TSecr=575210942"
"189","2.701433246","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=280913 Ack=1 Win=42496 Len=2896 TSval=575211461 TSecr=2997800164"
"190","2.705697052","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=231681 Win=278016 Len=0 TSval=2997800261 TSecr=575210992"
"191","2.730620702","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=234577 Win=278016 Len=0 TSval=2997800285 TSecr=575211013"
"192","2.732480731","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=283809 Ack=1 Win=42496 Len=2896 TSval=575211507 TSecr=2997800213"
"193","2.756675399","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=286705 Ack=1 Win=42496 Len=2896 TSval=575211531 TSecr=2997800237"
"194","2.766915212","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=238921 Win=278016 Len=0 TSval=2997800321 TSecr=575211034"
"195","2.781113545","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=289601 Ack=1 Win=42496 Len=2896 TSval=575211555 TSecr=2997800261"
"196","2.791350570","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=241817 Win=278016 Len=0 TSval=2997800346 TSecr=575211072"
"197","2.805273743","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=292497 Ack=1 Win=42496 Len=2896 TSval=575211580 TSecr=2997800285"
"198","2.814755794","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=244713 Win=278016 Len=0 TSval=2997800370 TSecr=575211096"
"199","2.838972070","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=247609 Win=278016 Len=0 TSval=2997800394 TSecr=575211119"
"200","2.841840223","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=295393 Ack=1 Win=42496 Len=2896 TSval=575211617 TSecr=2997800321"
"201","2.863359235","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=250505 Win=278016 Len=0 TSval=2997800419 TSecr=575211143"
"202","2.866042244","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=298289 Ack=1 Win=42496 Len=2896 TSval=575211617 TSecr=2997800321"
"203","2.888600574","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=253401 Win=278016 Len=0 TSval=2997800443 TSecr=575211168"
"204","2.890012856","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=301185 Ack=1 Win=42496 Len=2896 TSval=575211641 TSecr=2997800346"
"205","2.912026469","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=256297 Win=278016 Len=0 TSval=2997800467 TSecr=575211192"
"206","2.915074545","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=304081 Ack=1 Win=42496 Len=2896 TSval=575211664 TSecr=2997800370"
"207","2.938611457","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=306977 Ack=1 Win=42496 Len=2896 TSval=575211688 TSecr=2997800394"
"208","2.960180959","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=259193 Win=278016 Len=0 TSval=2997800515 TSecr=575211217"
"209","2.962736940","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=309873 Ack=1 Win=42496 Len=2896 TSval=575211713 TSecr=2997800419"
"210","2.984340364","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=262089 Win=278016 Len=0 TSval=2997800540 TSecr=575211264"
"211","2.987196512","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=312769 Ack=1 Win=42496 Len=2896 TSval=575211738 TSecr=2997800443"
"212","3.008771921","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=264985 Win=278016 Len=0 TSval=2997800564 TSecr=575211290"
"213","3.011214484","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=315665 Ack=1 Win=42496 Len=2896 TSval=575211762 TSecr=2997800467"
"214","3.032446989","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=267881 Win=278016 Len=0 TSval=2997800588 TSecr=575211315"
"215","3.035459289","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=318561 Ack=1 Win=42496 Len=2896 TSval=575211810 TSecr=2997800515"
"216","3.059677059","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=321457 Ack=1 Win=42496 Len=2896 TSval=575211834 TSecr=2997800540"
"217","3.082485559","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=270777 Win=278016 Len=0 TSval=2997800637 TSecr=575211363"
"218","3.088031633","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=324353 Ack=1 Win=42496 Len=2896 TSval=575211858 TSecr=2997800564"
"219","3.106648676","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=273673 Win=278016 Len=0 TSval=2997800661 TSecr=575211386"
"220","3.108202633","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=327249 Ack=1 Win=42496 Len=2896 TSval=575211882 TSecr=2997800588"
"221","3.129978967","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=276569 Win=278016 Len=0 TSval=2997800685 TSecr=575211386"
"222","3.156751266","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=330145 Ack=1 Win=42496 Len=2896 TSval=575211932 TSecr=2997800637"
"223","3.172661967","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=280913 Win=278016 Len=0 TSval=2997800728 TSecr=575211411"
"224","3.181136800","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=333041 Ack=1 Win=42496 Len=2896 TSval=575211932 TSecr=2997800637"
"225","3.195855812","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=283809 Win=278016 Len=0 TSval=2997800745 TSecr=575211461"
"226","3.206073996","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=335937 Ack=1 Win=42496 Len=2896 TSval=575211956 TSecr=2997800661"
"227","3.229825874","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=338833 Ack=1 Win=42496 Len=2896 TSval=575211980 TSecr=2997800685"
"228","3.239218975","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=286705 Win=278016 Len=0 TSval=2997800794 TSecr=575211507"
"229","3.254062380","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=341729 Ack=1 Win=42496 Len=2896 TSval=575212022 TSecr=2997800728"
"230","3.263060616","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=289601 Win=278016 Len=0 TSval=2997800818 TSecr=575211531"
"231","3.265982913","10.0.0.3","10.0.0.2","TCP","1514","44120  >  34568 [ACK] Seq=344625 Ack=1 Win=42496 Len=1448 TSval=575212022 TSecr=2997800728"
"232","3.287011787","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=292497 Win=278016 Len=0 TSval=2997800842 TSecr=575211555"
"233","3.289982950","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=346073 Ack=1 Win=42496 Len=2896 TSval=575212045 TSecr=2997800745"
"234","3.313941486","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=295393 Win=278016 Len=0 TSval=2997800868 TSecr=575211580"
"235","3.314249512","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=348969 Ack=1 Win=42496 Len=2896 TSval=575212089 TSecr=2997800794"
"236","3.336569332","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=298289 Win=278016 Len=0 TSval=2997800891 TSecr=575211617"
"237","3.338525901","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=351865 Ack=1 Win=42496 Len=2896 TSval=575212113 TSecr=2997800818"
"238","3.360676764","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=301185 Win=278016 Len=0 TSval=2997800915 TSecr=575211617"
"239","3.363127519","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=354761 Ack=1 Win=42496 Len=2896 TSval=575212137 TSecr=2997800842"
"240","3.385176899","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=304081 Win=278016 Len=0 TSval=2997800940 TSecr=575211641"
"241","3.389144892","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=357657 Ack=1 Win=42496 Len=2896 TSval=575212163 TSecr=2997800868"
"242","3.408293895","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=306977 Win=278016 Len=0 TSval=2997800963 TSecr=575211664"
"243","3.412462453","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=360553 Ack=1 Win=42496 Len=2896 TSval=575212186 TSecr=2997800891"
"244","3.432906318","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=309873 Win=278016 Len=0 TSval=2997800988 TSecr=575211688"
"245","3.436736022","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=363449 Ack=1 Win=42496 Len=2896 TSval=575212210 TSecr=2997800915"
"246","3.456508787","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=312769 Win=278016 Len=0 TSval=2997801012 TSecr=575211713"
"247","3.461416076","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=366345 Ack=1 Win=42496 Len=2896 TSval=575212235 TSecr=2997800940"
"248","3.483088435","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=315665 Win=278016 Len=0 TSval=2997801037 TSecr=575211738"
"249","3.485463488","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=369241 Ack=1 Win=42496 Len=2896 TSval=575212258 TSecr=2997800963"
"250","3.505182557","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=318561 Win=278016 Len=0 TSval=2997801060 TSecr=575211762"
"251","3.509485296","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=372137 Ack=1 Win=42496 Len=2896 TSval=575212282 TSecr=2997800988"
"252","3.533612338","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=375033 Ack=1 Win=42496 Len=2896 TSval=575212306 TSecr=2997801012"
"253","3.555137710","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=321457 Win=278016 Len=0 TSval=2997801109 TSecr=575211810"
"254","3.558977032","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=377929 Ack=1 Win=42496 Len=2896 TSval=575212333 TSecr=2997801037"
"255","3.577743505","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=324353 Win=278016 Len=0 TSval=2997801133 TSecr=575211834"
"256","3.587736822","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=380825 Ack=1 Win=42496 Len=2896 TSval=575212355 TSecr=2997801060"
"257","3.602197804","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=327249 Win=278016 Len=0 TSval=2997801157 TSecr=575211858"
"258","3.626996180","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=330145 Win=278016 Len=0 TSval=2997801181 TSecr=575211882"
"259","3.629472001","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=383721 Ack=1 Win=42496 Len=2896 TSval=575212405 TSecr=2997801109"
"260","3.654328661","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=386617 Ack=1 Win=42496 Len=2896 TSval=575212427 TSecr=2997801133"
"261","3.677555683","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=333041 Win=278016 Len=0 TSval=2997801230 TSecr=575211932"
"262","3.678244721","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=389513 Ack=1 Win=42496 Len=2896 TSval=575212452 TSecr=2997801157"
"263","3.699019401","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=335937 Win=278016 Len=0 TSval=2997801254 TSecr=575211932"
"264","3.703181071","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=392409 Ack=1 Win=42496 Len=2896 TSval=575212477 TSecr=2997801181"
"265","3.723587622","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=338833 Win=278016 Len=0 TSval=2997801278 TSecr=575211956"
"266","3.726473610","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=395305 Ack=1 Win=42496 Len=2896 TSval=575212477 TSecr=2997801181"
"267","3.752576206","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=398201 Ack=1 Win=42496 Len=2896 TSval=575212527 TSecr=2997801230"
"268","3.752572760","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=341729 Win=278016 Len=0 TSval=2997801302 TSecr=575211980"
"269","3.771334614","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=344625 Win=278016 Len=0 TSval=2997801327 TSecr=575212022"
"270","3.776205114","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=401097 Ack=1 Win=42496 Len=2896 TSval=575212549 TSecr=2997801254"
"271","3.800464673","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=403993 Ack=1 Win=42496 Len=2896 TSval=575212573 TSecr=2997801278"
"272","3.827179042","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=406889 Ack=1 Win=42496 Len=2896 TSval=575212602 TSecr=2997801302"
"273","3.832642562","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=348969 Win=276992 Len=0 TSval=2997801387 TSecr=575212022"
"274","3.839444410","10.0.0.3","10.0.0.2","TCP","1514","44120  >  34568 [ACK] Seq=409785 Ack=1 Win=42496 Len=1448 TSval=575212621 TSecr=2997801327"
"275","3.856488897","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=351865 Win=276992 Len=0 TSval=2997801411 TSecr=575212089"
"276","3.881244584","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=354761 Win=276992 Len=0 TSval=2997801436 TSecr=575212113"
"277","3.905872466","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=357657 Win=276992 Len=0 TSval=2997801460 TSecr=575212137"
"278","3.907322619","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=411233 Ack=1 Win=42496 Len=2896 TSval=575212682 TSecr=2997801387"
"279","3.929817165","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=360553 Win=276992 Len=0 TSval=2997801485 TSecr=575212163"
"280","3.931709160","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=414129 Ack=1 Win=42496 Len=2896 TSval=575212682 TSecr=2997801387"
"281","3.953224896","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=363449 Win=276992 Len=0 TSval=2997801508 TSecr=575212186"
"282","3.956280725","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=417025 Ack=1 Win=42496 Len=2896 TSval=575212706 TSecr=2997801411"
"283","3.978240159","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=366345 Win=276992 Len=0 TSval=2997801533 TSecr=575212210"
"284","3.979956463","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=419921 Ack=1 Win=42496 Len=2896 TSval=575212731 TSecr=2997801436"
"285","4.001514063","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=369241 Win=276992 Len=0 TSval=2997801557 TSecr=575212235"
"286","4.004161699","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=422817 Ack=1 Win=42496 Len=2896 TSval=575212755 TSecr=2997801460"
"287","4.025966461","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=372137 Win=276992 Len=0 TSval=2997801581 TSecr=575212258"
"288","4.028423421","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=425713 Ack=1 Win=42496 Len=2896 TSval=575212779 TSecr=2997801485"
"289","4.051495450","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=375033 Win=276992 Len=0 TSval=2997801606 TSecr=575212282"
"290","4.053371744","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=428609 Ack=1 Win=42496 Len=2896 TSval=575212803 TSecr=2997801508"
"291","4.074607025","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=377929 Win=276992 Len=0 TSval=2997801629 TSecr=575212306"
"292","4.081756670","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=431505 Ack=1 Win=42496 Len=2896 TSval=575212828 TSecr=2997801533"
"293","4.101821371","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=434401 Ack=1 Win=42496 Len=2896 TSval=575212851 TSecr=2997801557"
"294","4.101818315","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=380825 Win=276992 Len=0 TSval=2997801654 TSecr=575212333"
"295","4.122865425","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=383721 Win=276992 Len=0 TSval=2997801678 TSecr=575212355"
"296","4.125579120","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=437297 Ack=1 Win=42496 Len=2896 TSval=575212851 TSecr=2997801557"
"297","4.149559386","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=440193 Ack=1 Win=42496 Len=2896 TSval=575212875 TSecr=2997801581"
"298","4.171695262","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=386617 Win=276992 Len=0 TSval=2997801727 TSecr=575212405"
"299","4.173812683","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=443089 Ack=1 Win=42496 Len=2896 TSval=575212901 TSecr=2997801606"
"300","4.197980700","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=445985 Ack=1 Win=42496 Len=2896 TSval=575212924 TSecr=2997801629"
"301","4.206216846","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=389513 Win=276992 Len=0 TSval=2997801757 TSecr=575212427"
"302","4.219844607","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=392409 Win=276992 Len=0 TSval=2997801775 TSecr=575212452"
"303","4.222181128","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=448881 Ack=1 Win=42496 Len=2896 TSval=575212951 TSecr=2997801654"
"304","4.244171532","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=395305 Win=276992 Len=0 TSval=2997801799 TSecr=575212477"
"305","4.246513051","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=451777 Ack=1 Win=42496 Len=2896 TSval=575212972 TSecr=2997801678"
"306","4.270775065","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=454673 Ack=1 Win=42496 Len=2896 TSval=575213021 TSecr=2997801727"
"307","4.292462376","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=398201 Win=276992 Len=0 TSval=2997801848 TSecr=575212477"
"308","4.295368007","10.0.0.3","10.0.0.2","TCP","2962","44120  >  34568 [PSH, ACK] Seq=457569 Ack=1 Win=42496 Len=2896 TSval=575213056 TSecr=2997801757"
"309","4.317157735","10.0.0.2","10.0.0.3","TCP","66","34568  >  44120 [ACK] Seq=1 Ack=401097 Win=276992 Len=0 TSval=2997801872 TSecr=575212527"
